iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
1,1,209,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68408.0,-91956.0,11252.0,4704.0,80510.0,97150.0,82,99,10,10,5626,2352,20,0.01
1,1,83,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-68408.0,-92184.0,11252.0,5476.0,80510.0,98230.0,82,100,10,10,5626,2738,20,0.1
1,1,212,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68408.0,-92952.0,11252.0,4708.0,80510.0,98210.0,82,100,10,10,5626,2354,25,1.0E-4
1,1,212,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68408.0,-89960.0,11252.0,4700.0,80510.0,95250.0,82,97,10,10,5626,2350,25,0.001
1,1,207,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68408.0,-92604.0,11252.0,5056.0,80510.0,98230.0,82,100,10,10,5626,2528,25,0.01
1,1,82,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-68408.0,-92308.0,11252.0,5352.0,80510.0,98150.0,82,100,10,10,5626,2676,25,0.1
2,91011,228,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-91566.0,11592.0,5944.0,83390.0,98000.0,85,100,10,10,5796,2972,5,1.0E-4
2,91011,225,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-89766.0,11592.0,5744.0,83390.0,96060.0,85,98,10,10,5796,2872,5,0.001
2,91011,229,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-89538.0,11592.0,5972.0,83390.0,96030.0,85,98,10,10,5796,2986,5,0.01
2,91011,88,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-70918.0,-90526.0,11592.0,6984.0,83390.0,98040.0,85,100,10,10,5796,3492,5,0.1
2,91011,230,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-90414.0,11592.0,6096.0,83390.0,97040.0,85,99,10,10,5796,3048,10,1.0E-4
2,91011,228,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-89622.0,11592.0,5888.0,83390.0,96080.0,85,98,10,10,5796,2944,10,0.001
2,91011,223,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-90314.0,11592.0,6196.0,83390.0,97060.0,85,99,10,10,5796,3098,10,0.01
2,91011,85,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-70918.0,-90114.0,11592.0,6396.0,83390.0,97060.0,85,99,10,10,5796,3198,10,0.1
2,91011,231,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-90530.0,11592.0,5980.0,83390.0,97060.0,85,99,10,10,5796,2990,20,1.0E-4
2,91011,224,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-90690.0,11592.0,5820.0,83390.0,97070.0,85,99,10,10,5796,2910,20,0.001
2,91011,222,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-91962.0,11592.0,5548.0,83390.0,98060.0,85,100,10,10,5796,2774,20,0.01
2,91011,87,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-70918.0,-88886.0,11592.0,6624.0,83390.0,96080.0,85,98,10,10,5796,3312,20,0.1
2,91011,223,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-91038.0,11592.0,5472.0,83390.0,97090.0,85,99,10,10,5796,2736,25,1.0E-4
2,91011,222,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-89630.0,11592.0,5880.0,83390.0,96120.0,85,98,10,10,5796,2940,25,0.001
