iteration,seed,time_ms,algorithmEI,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,dailyProfitIni,dailyProfitFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi
0,1234,75,Aleatorio,false,false,true,false,26,true,true,Avanzada,-95804.0,-99716.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,65,Aleatorio,false,false,true,false,26,true,true,Basica,-109476.0,-113388.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,71,Aleatorio,false,false,true,false,26,true,true,Avanzada,-95804.0,-99716.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,65,Aleatorio,false,false,true,false,26,true,true,Basica,-109476.0,-113388.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,68,Aleatorio,false,false,true,false,26,true,true,Avanzada,-95804.0,-99716.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,62,Aleatorio,false,false,true,false,26,true,true,Basica,-109476.0,-113388.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,67,Aleatorio,false,false,true,false,26,true,true,Avanzada,-95804.0,-99716.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,61,Aleatorio,false,false,true,false,26,true,true,Basica,-109476.0,-113388.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,67,Aleatorio,false,false,true,false,26,true,true,Avanzada,-95804.0,-99716.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,62,Aleatorio,false,false,true,false,26,true,true,Basica,-109476.0,-113388.0,12524.0,8612.0,73360.0,73360.0,122000.0,122000.0,75,75,10,9,6262,4306
0,1234,2180,Aleatorio,true,false,true,true,81,true,true,Avanzada,-95804.0,-105960.0,12524.0,4368.0,73360.0,72960.0,122000.0,122400.0,75,75,10,10,6262,2184
0,1234,2341,Aleatorio,true,false,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2337,Aleatorio,true,false,true,true,81,true,true,Avanzada,-95804.0,-105960.0,12524.0,4368.0,73360.0,72960.0,122000.0,122400.0,75,75,10,10,6262,2184
0,1234,1995,Aleatorio,true,false,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2197,Aleatorio,true,false,true,true,81,true,true,Avanzada,-95804.0,-105960.0,12524.0,4368.0,73360.0,72960.0,122000.0,122400.0,75,75,10,10,6262,2184
0,1234,2013,Aleatorio,true,false,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2088,Aleatorio,true,false,true,true,81,true,true,Avanzada,-95804.0,-105960.0,12524.0,4368.0,73360.0,72960.0,122000.0,122400.0,75,75,10,10,6262,2184
0,1234,1982,Aleatorio,true,false,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2073,Aleatorio,true,false,true,true,81,true,true,Avanzada,-95804.0,-105960.0,12524.0,4368.0,73360.0,72960.0,122000.0,122400.0,75,75,10,10,6262,2184
0,1234,2073,Aleatorio,true,false,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,305,Aleatorio,false,true,true,true,52,true,true,Avanzada,-95804.0,-105542.0,12524.0,10472.0,73360.0,97590.0,122000.0,122770.0,75,100,10,10,6262,5236
0,1234,298,Aleatorio,false,true,true,true,29,true,true,Basica,-109476.0,-113550.0,12524.0,8680.0,73360.0,78130.0,122000.0,122230.0,75,80,10,9,6262,4340
0,1234,274,Aleatorio,false,true,true,true,52,true,true,Avanzada,-95804.0,-105542.0,12524.0,10472.0,73360.0,97590.0,122000.0,122770.0,75,100,10,10,6262,5236
0,1234,286,Aleatorio,false,true,true,true,29,true,true,Basica,-109476.0,-113550.0,12524.0,8680.0,73360.0,78130.0,122000.0,122230.0,75,80,10,9,6262,4340
0,1234,267,Aleatorio,false,true,true,true,52,true,true,Avanzada,-95804.0,-105542.0,12524.0,10472.0,73360.0,97590.0,122000.0,122770.0,75,100,10,10,6262,5236
0,1234,281,Aleatorio,false,true,true,true,29,true,true,Basica,-109476.0,-113550.0,12524.0,8680.0,73360.0,78130.0,122000.0,122230.0,75,80,10,9,6262,4340
0,1234,263,Aleatorio,false,true,true,true,52,true,true,Avanzada,-95804.0,-105542.0,12524.0,10472.0,73360.0,97590.0,122000.0,122770.0,75,100,10,10,6262,5236
0,1234,294,Aleatorio,false,true,true,true,29,true,true,Basica,-109476.0,-113550.0,12524.0,8680.0,73360.0,78130.0,122000.0,122230.0,75,80,10,9,6262,4340
0,1234,269,Aleatorio,false,true,true,true,52,true,true,Avanzada,-95804.0,-105542.0,12524.0,10472.0,73360.0,97590.0,122000.0,122770.0,75,100,10,10,6262,5236
0,1234,290,Aleatorio,false,true,true,true,29,true,true,Basica,-109476.0,-113550.0,12524.0,8680.0,73360.0,78130.0,122000.0,122230.0,75,80,10,9,6262,4340
0,1234,2684,Aleatorio,true,true,false,false,113,true,true,Avanzada,-95804.0,-110658.0,12524.0,6560.0,73360.0,97530.0,122000.0,122830.0,75,100,10,10,6262,3280
0,1234,2946,Aleatorio,true,true,false,false,97,true,true,Basica,-109476.0,-118922.0,12524.0,3368.0,73360.0,73070.0,122000.0,122290.0,75,75,10,10,6262,1684
0,1234,2636,Aleatorio,true,true,false,false,113,true,true,Avanzada,-95804.0,-110658.0,12524.0,6560.0,73360.0,97530.0,122000.0,122830.0,75,100,10,10,6262,3280
0,1234,2948,Aleatorio,true,true,false,false,97,true,true,Basica,-109476.0,-118922.0,12524.0,3368.0,73360.0,73070.0,122000.0,122290.0,75,75,10,10,6262,1684
0,1234,2632,Aleatorio,true,true,false,false,113,true,true,Avanzada,-95804.0,-110658.0,12524.0,6560.0,73360.0,97530.0,122000.0,122830.0,75,100,10,10,6262,3280
0,1234,2892,Aleatorio,true,true,false,false,97,true,true,Basica,-109476.0,-118922.0,12524.0,3368.0,73360.0,73070.0,122000.0,122290.0,75,75,10,10,6262,1684
0,1234,2699,Aleatorio,true,true,false,false,113,true,true,Avanzada,-95804.0,-110658.0,12524.0,6560.0,73360.0,97530.0,122000.0,122830.0,75,100,10,10,6262,3280
0,1234,2929,Aleatorio,true,true,false,false,97,true,true,Basica,-109476.0,-118922.0,12524.0,3368.0,73360.0,73070.0,122000.0,122290.0,75,75,10,10,6262,1684
0,1234,2708,Aleatorio,true,true,false,false,113,true,true,Avanzada,-95804.0,-110658.0,12524.0,6560.0,73360.0,97530.0,122000.0,122830.0,75,100,10,10,6262,3280
0,1234,3192,Aleatorio,true,true,false,false,97,true,true,Basica,-109476.0,-118922.0,12524.0,3368.0,73360.0,73070.0,122000.0,122290.0,75,75,10,10,6262,1684
0,1234,3478,Aleatorio,true,true,true,true,106,true,true,Avanzada,-95804.0,-110964.0,12524.0,6124.0,73360.0,97500.0,122000.0,122860.0,75,100,10,10,6262,3062
0,1234,2720,Aleatorio,true,true,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2999,Aleatorio,true,true,true,true,106,true,true,Avanzada,-95804.0,-110964.0,12524.0,6124.0,73360.0,97500.0,122000.0,122860.0,75,100,10,10,6262,3062
0,1234,2847,Aleatorio,true,true,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2998,Aleatorio,true,true,true,true,106,true,true,Avanzada,-95804.0,-110964.0,12524.0,6124.0,73360.0,97500.0,122000.0,122860.0,75,100,10,10,6262,3062
0,1234,2752,Aleatorio,true,true,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,3026,Aleatorio,true,true,true,true,106,true,true,Avanzada,-95804.0,-110964.0,12524.0,6124.0,73360.0,97500.0,122000.0,122860.0,75,100,10,10,6262,3062
0,1234,2724,Aleatorio,true,true,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
0,1234,2989,Aleatorio,true,true,true,true,106,true,true,Avanzada,-95804.0,-110964.0,12524.0,6124.0,73360.0,97500.0,122000.0,122860.0,75,100,10,10,6262,3062
0,1234,2729,Aleatorio,true,true,true,true,81,true,true,Basica,-109476.0,-119194.0,12524.0,3156.0,73360.0,73010.0,122000.0,122350.0,75,75,10,9,6262,1578
1,1,1852,Aleatorio,true,false,false,false,80,true,true,Avanzada,-98752.0,-107780.0,12648.0,5028.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,2514
1,1,1747,Aleatorio,true,false,false,false,80,true,true,Basica,-111932.0,-121286.0,12648.0,3644.0,77740.0,77390.0,124580.0,124930.0,79,79,10,10,6324,1822
1,1,1836,Aleatorio,true,false,false,false,80,true,true,Avanzada,-98752.0,-107780.0,12648.0,5028.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,2514
1,1,1747,Aleatorio,true,false,false,false,80,true,true,Basica,-111932.0,-121286.0,12648.0,3644.0,77740.0,77390.0,124580.0,124930.0,79,79,10,10,6324,1822
1,1,1828,Aleatorio,true,false,false,false,80,true,true,Avanzada,-98752.0,-107780.0,12648.0,5028.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,2514
1,1,1749,Aleatorio,true,false,false,false,80,true,true,Basica,-111932.0,-121286.0,12648.0,3644.0,77740.0,77390.0,124580.0,124930.0,79,79,10,10,6324,1822
1,1,1835,Aleatorio,true,false,false,false,80,true,true,Avanzada,-98752.0,-107780.0,12648.0,5028.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,2514
1,1,1744,Aleatorio,true,false,false,false,80,true,true,Basica,-111932.0,-121286.0,12648.0,3644.0,77740.0,77390.0,124580.0,124930.0,79,79,10,10,6324,1822
1,1,1832,Aleatorio,true,false,false,false,80,true,true,Avanzada,-98752.0,-107780.0,12648.0,5028.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,2514
1,1,1751,Aleatorio,true,false,false,false,80,true,true,Basica,-111932.0,-121286.0,12648.0,3644.0,77740.0,77390.0,124580.0,124930.0,79,79,10,10,6324,1822
1,1,12,Aleatorio,false,true,false,false,4,true,true,Avanzada,-98752.0,-99612.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,12,Aleatorio,false,true,false,false,4,true,true,Basica,-111932.0,-112004.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,12,Aleatorio,false,true,false,false,4,true,true,Avanzada,-98752.0,-99612.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,12,Aleatorio,false,true,false,false,4,true,true,Basica,-111932.0,-112004.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,13,Aleatorio,false,true,false,false,4,true,true,Avanzada,-98752.0,-99612.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,12,Aleatorio,false,true,false,false,4,true,true,Basica,-111932.0,-112004.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,13,Aleatorio,false,true,false,false,4,true,true,Avanzada,-98752.0,-99612.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,12,Aleatorio,false,true,false,false,4,true,true,Basica,-111932.0,-112004.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,13,Aleatorio,false,true,false,false,4,true,true,Avanzada,-98752.0,-99612.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,11,Aleatorio,false,true,false,false,4,true,true,Basica,-111932.0,-112004.0,12648.0,12676.0,77740.0,80640.0,124580.0,124680.0,79,82,10,10,6324,6338
1,1,60,Aleatorio,false,false,true,false,26,true,true,Avanzada,-98752.0,-102268.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,57,Aleatorio,false,false,true,false,26,true,true,Basica,-111932.0,-115448.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,63,Aleatorio,false,false,true,false,26,true,true,Avanzada,-98752.0,-102268.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,56,Aleatorio,false,false,true,false,26,true,true,Basica,-111932.0,-115448.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,59,Aleatorio,false,false,true,false,26,true,true,Avanzada,-98752.0,-102268.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,58,Aleatorio,false,false,true,false,26,true,true,Basica,-111932.0,-115448.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,60,Aleatorio,false,false,true,false,26,true,true,Avanzada,-98752.0,-102268.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,56,Aleatorio,false,false,true,false,26,true,true,Basica,-111932.0,-115448.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,58,Aleatorio,false,false,true,false,26,true,true,Avanzada,-98752.0,-102268.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,61,Aleatorio,false,false,true,false,26,true,true,Basica,-111932.0,-115448.0,12648.0,9132.0,77740.0,77740.0,124580.0,124580.0,79,79,10,10,6324,4566
1,1,2305,Aleatorio,true,false,true,true,84,true,true,Avanzada,-98752.0,-109088.0,12648.0,3832.0,77740.0,77320.0,124580.0,125000.0,79,79,10,10,6324,1916
1,1,2192,Aleatorio,true,false,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2302,Aleatorio,true,false,true,true,84,true,true,Avanzada,-98752.0,-109088.0,12648.0,3832.0,77740.0,77320.0,124580.0,125000.0,79,79,10,10,6324,1916
1,1,2205,Aleatorio,true,false,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2294,Aleatorio,true,false,true,true,84,true,true,Avanzada,-98752.0,-109088.0,12648.0,3832.0,77740.0,77320.0,124580.0,125000.0,79,79,10,10,6324,1916
1,1,2222,Aleatorio,true,false,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2284,Aleatorio,true,false,true,true,84,true,true,Avanzada,-98752.0,-109088.0,12648.0,3832.0,77740.0,77320.0,124580.0,125000.0,79,79,10,10,6324,1916
1,1,2200,Aleatorio,true,false,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2303,Aleatorio,true,false,true,true,84,true,true,Avanzada,-98752.0,-109088.0,12648.0,3832.0,77740.0,77320.0,124580.0,125000.0,79,79,10,10,6324,1916
1,1,2194,Aleatorio,true,false,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,147,Aleatorio,false,true,true,true,43,true,true,Avanzada,-98752.0,-107254.0,12648.0,10572.0,77740.0,98190.0,124580.0,125130.0,79,100,10,10,6324,5286
1,1,217,Aleatorio,false,true,true,true,27,true,true,Basica,-111932.0,-115508.0,12648.0,9152.0,77740.0,78660.0,124580.0,124660.0,79,80,10,10,6324,4576
1,1,147,Aleatorio,false,true,true,true,43,true,true,Avanzada,-98752.0,-107254.0,12648.0,10572.0,77740.0,98190.0,124580.0,125130.0,79,100,10,10,6324,5286
1,1,217,Aleatorio,false,true,true,true,27,true,true,Basica,-111932.0,-115508.0,12648.0,9152.0,77740.0,78660.0,124580.0,124660.0,79,80,10,10,6324,4576
1,1,148,Aleatorio,false,true,true,true,43,true,true,Avanzada,-98752.0,-107254.0,12648.0,10572.0,77740.0,98190.0,124580.0,125130.0,79,100,10,10,6324,5286
1,1,217,Aleatorio,false,true,true,true,27,true,true,Basica,-111932.0,-115508.0,12648.0,9152.0,77740.0,78660.0,124580.0,124660.0,79,80,10,10,6324,4576
1,1,147,Aleatorio,false,true,true,true,43,true,true,Avanzada,-98752.0,-107254.0,12648.0,10572.0,77740.0,98190.0,124580.0,125130.0,79,100,10,10,6324,5286
1,1,218,Aleatorio,false,true,true,true,27,true,true,Basica,-111932.0,-115508.0,12648.0,9152.0,77740.0,78660.0,124580.0,124660.0,79,80,10,10,6324,4576
1,1,147,Aleatorio,false,true,true,true,43,true,true,Avanzada,-98752.0,-107254.0,12648.0,10572.0,77740.0,98190.0,124580.0,125130.0,79,100,10,10,6324,5286
1,1,219,Aleatorio,false,true,true,true,27,true,true,Basica,-111932.0,-115508.0,12648.0,9152.0,77740.0,78660.0,124580.0,124660.0,79,80,10,10,6324,4576
1,1,2167,Aleatorio,true,true,false,false,87,true,true,Avanzada,-98752.0,-112732.0,12648.0,5684.0,77740.0,98020.0,124580.0,125300.0,79,100,10,10,6324,2842
1,1,2421,Aleatorio,true,true,false,false,81,true,true,Basica,-111932.0,-121296.0,12648.0,3644.0,77740.0,78380.0,124580.0,124940.0,79,80,10,10,6324,1822
1,1,2147,Aleatorio,true,true,false,false,87,true,true,Avanzada,-98752.0,-112732.0,12648.0,5684.0,77740.0,98020.0,124580.0,125300.0,79,100,10,10,6324,2842
1,1,2547,Aleatorio,true,true,false,false,81,true,true,Basica,-111932.0,-121296.0,12648.0,3644.0,77740.0,78380.0,124580.0,124940.0,79,80,10,10,6324,1822
1,1,2318,Aleatorio,true,true,false,false,87,true,true,Avanzada,-98752.0,-112732.0,12648.0,5684.0,77740.0,98020.0,124580.0,125300.0,79,100,10,10,6324,2842
1,1,2444,Aleatorio,true,true,false,false,81,true,true,Basica,-111932.0,-121296.0,12648.0,3644.0,77740.0,78380.0,124580.0,124940.0,79,80,10,10,6324,1822
1,1,2152,Aleatorio,true,true,false,false,87,true,true,Avanzada,-98752.0,-112732.0,12648.0,5684.0,77740.0,98020.0,124580.0,125300.0,79,100,10,10,6324,2842
1,1,2414,Aleatorio,true,true,false,false,81,true,true,Basica,-111932.0,-121296.0,12648.0,3644.0,77740.0,78380.0,124580.0,124940.0,79,80,10,10,6324,1822
1,1,2148,Aleatorio,true,true,false,false,87,true,true,Avanzada,-98752.0,-112732.0,12648.0,5684.0,77740.0,98020.0,124580.0,125300.0,79,100,10,10,6324,2842
1,1,2436,Aleatorio,true,true,false,false,81,true,true,Basica,-111932.0,-121296.0,12648.0,3644.0,77740.0,78380.0,124580.0,124940.0,79,80,10,10,6324,1822
1,1,2764,Aleatorio,true,true,true,true,94,true,true,Avanzada,-98752.0,-113302.0,12648.0,5140.0,77740.0,98090.0,124580.0,125230.0,79,100,10,10,6324,2570
1,1,2891,Aleatorio,true,true,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2713,Aleatorio,true,true,true,true,94,true,true,Avanzada,-98752.0,-113302.0,12648.0,5140.0,77740.0,98090.0,124580.0,125230.0,79,100,10,10,6324,2570
1,1,2949,Aleatorio,true,true,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2751,Aleatorio,true,true,true,true,94,true,true,Avanzada,-98752.0,-113302.0,12648.0,5140.0,77740.0,98090.0,124580.0,125230.0,79,100,10,10,6324,2570
1,1,2799,Aleatorio,true,true,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2748,Aleatorio,true,true,true,true,94,true,true,Avanzada,-98752.0,-113302.0,12648.0,5140.0,77740.0,98090.0,124580.0,125230.0,79,100,10,10,6324,2570
1,1,2824,Aleatorio,true,true,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
1,1,2719,Aleatorio,true,true,true,true,94,true,true,Avanzada,-98752.0,-113302.0,12648.0,5140.0,77740.0,98090.0,124580.0,125230.0,79,100,10,10,6324,2570
1,1,2801,Aleatorio,true,true,true,true,85,true,true,Basica,-111932.0,-122012.0,12648.0,2968.0,77740.0,77340.0,124580.0,124980.0,79,79,10,10,6324,1484
2,91011,1813,Aleatorio,true,false,false,false,76,true,true,Avanzada,-99080.0,-108072.0,12696.0,5944.0,70640.0,70440.0,128380.0,128580.0,72,72,10,10,6348,2972
2,91011,1843,Aleatorio,true,false,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,1812,Aleatorio,true,false,false,false,76,true,true,Avanzada,-99080.0,-108072.0,12696.0,5944.0,70640.0,70440.0,128380.0,128580.0,72,72,10,10,6348,2972
2,91011,1844,Aleatorio,true,false,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,1815,Aleatorio,true,false,false,false,76,true,true,Avanzada,-99080.0,-108072.0,12696.0,5944.0,70640.0,70440.0,128380.0,128580.0,72,72,10,10,6348,2972
2,91011,1798,Aleatorio,true,false,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,1807,Aleatorio,true,false,false,false,76,true,true,Avanzada,-99080.0,-108072.0,12696.0,5944.0,70640.0,70440.0,128380.0,128580.0,72,72,10,10,6348,2972
2,91011,1803,Aleatorio,true,false,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,1834,Aleatorio,true,false,false,false,76,true,true,Avanzada,-99080.0,-108072.0,12696.0,5944.0,70640.0,70440.0,128380.0,128580.0,72,72,10,10,6348,2972
2,91011,1828,Aleatorio,true,false,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,4,Aleatorio,false,true,false,false,1,true,true,Avanzada,-99080.0,-99080.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,5,Aleatorio,false,true,false,false,1,true,true,Basica,-115684.0,-115684.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,4,Aleatorio,false,true,false,false,1,true,true,Avanzada,-99080.0,-99080.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
