iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
8,669610,8,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Basica,-69452.0,-87846.0,10628.0,8024.0,80080.0,95870.0,82,98,10,10,5314,4012,125,1.0
9,303132,166,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-91058.0,10020.0,5112.0,81250.0,96170.0,83,98,10,10,5010,2556,1,1.0E-4
9,303132,169,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-93020.0,10020.0,5140.0,81250.0,98160.0,83,100,10,10,5010,2570,1,0.01
9,303132,7,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Basica,-71230.0,-89498.0,10020.0,8372.0,81250.0,97870.0,83,100,10,10,5010,4186,1,1.0
9,303132,165,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-92828.0,10020.0,5412.0,81250.0,98240.0,83,100,10,10,5010,2706,5,1.0E-4
9,303132,165,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-92060.0,10020.0,5200.0,81250.0,97260.0,83,99,10,10,5010,2600,5,0.01
9,303132,7,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Basica,-71230.0,-88836.0,10020.0,8104.0,81250.0,96940.0,83,99,10,10,5010,4052,5,1.0
9,303132,170,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-91682.0,10020.0,5568.0,81250.0,97250.0,83,99,10,10,5010,2784,25,1.0E-4
9,303132,168,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-91944.0,10020.0,5176.0,81250.0,97120.0,83,99,10,10,5010,2588,25,0.01
9,303132,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Basica,-71230.0,-88908.0,10020.0,8012.0,81250.0,96920.0,83,99,10,10,5010,4006,25,1.0
9,303132,208,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-90628.0,10020.0,6552.0,81250.0,97180.0,83,99,10,10,5010,3276,125,1.0E-4
9,303132,162,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-71230.0,-90334.0,10020.0,5056.0,81250.0,95390.0,83,97,10,10,5010,2528,125,0.01
9,303132,7,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Basica,-71230.0,-87904.0,10020.0,8096.0,81250.0,96000.0,83,98,10,10,5010,4048,125,1.0
